Node ID,Label,Betweenness Centrality,Closeness Centrality
3815,Eric Gordon (Player),0.0000705177175765411,1
4718,Garrison Mathews (Player),0.0000705177175765411,1
4842,Jae'Sean Tate (Player),0.0000705177175765411,1
4946,Jalen Green (Player),0.0000705177175765411,1
4969,Josh Christopher (Player),0.0000705177175765411,1
4854,Kenyon Martin Jr. (Player),0.0000705177175765411,1
4748,Kevin Porter Jr. (Player),0.0000705177175765411,1
5015,Trevelin Queen (Player),0.0000705177175765411,1
5018,Usman Garuba (Player),0.0000705177175765411,1
4472,Bam Adebayo (Player),0.00008227067050596463,1
4696,Caleb Martin (Player),0.00008227067050596463,1
4702,Chris Silva (Player),0.0000666000666000666,1
4158,Dewayne Dedmon (Player),0.00008227067050596463,1
4611,Duncan Robinson (Player),0.00008227067050596463,1
4717,Gabe Vincent (Player),0.00008227067050596463,1
4623,Haywood Highsmith (Player),0.00008227067050596463,1
4955,Javonte Smart (Player),0.00008227067050596463,1
4023,Jimmy Butler (Player),0.00008227067050596463,1
4752,KZ Okpala (Player),0.00008227067050596463,1
4751,Kyle Guy (Player),0.00008227067050596463,1
3685,Kyle Lowry (Player),0.00008227067050596463,1
4986,Marcus Garrett (Player),0.00008227067050596463,1
4043,Markieff Morris (Player),0.00008227067050596463,1
4763,Max Strus (Player),0.00008227067050596463,1
4769,Mychal Mulder (Player),0.00008227067050596463,1
4280,Nik Stauskas (Player),0.00010577657636481166,1
4997,Omer Yurtseven (Player),0.00008227067050596463,1
3698,P.J. Tucker (Player),0.00008227067050596463,1
4796,Tyler Herro (Player),0.00008227067050596463,1
3491,Udonis Haslem (Player),0.00008227067050596463,1
4217,Victor Oladipo (Player),0.00008227067050596463,1
4066,Anthony Davis (Player),0.00009402362343538814,1
4906,Austin Reaves (Player),0.00009402362343538814,1
3918,Avery Bradley (Player),0.00009402362343538814,1
3435,Carmelo Anthony (Player),0.00009402362343538814,1
4918,Chaundee Brown Jr. (Player),0.00009010597245891364,1
3805,D.J. Augustin (Player),0.00009402362343538814,1
3869,Darren Collison (Player),0.00009402362343538814,1
3810,DeAndre Jordan (Player),0.00009402362343538814,1
3520,Dwight Howard (Player),0.00009402362343538814,1
4012,Isaiah Thomas (Player),0.0000705177175765411,1
4956,Jay Huff (Player),0.00009402362343538814,1
4636,Jemerrio Jones (Player),0.00009402362343538814,1
4104,Kent Bazemore (Player),0.00009402362343538814,1
3463,LeBron James (Player),0.00009402362343538814,1
4984,Mac McClung (Player),0.00008227067050596463,1
4541,Malik Monk (Player),0.00009402362343538814,1
4864,Mason Jones (Player),0.00009402362343538814,1
3704,Rajon Rondo (Player),0.00009402362343538814,1
3849,Russell Westbrook (Player),0.00009402362343538814,1
4785,Sekou Doumbouya (Player),0.00009402362343538814,1
4364,Stanley Johnson (Player),0.00009402362343538814,1
4789,Talen Horton-Tucker (Player),0.00009402362343538814,1
3563,Trevor Ariza (Player),0.00009402362343538814,1
3913,Wayne Ellington (Player),0.00009402362343538814,1
4800,Wenyen Gabriel (Player),0.00009010597245891364,1
3982,Alec Burks (Player),0.00008618832148243914,1
4697,Cam Reddish (Player),0.00009010597245891364,1
4485,Damyean Dotson (Player),0.00008618832148243914,1
4389,Danuel House Jr. (Player),0.00009010597245891364,1
3812,Derrick Rose (Player),0.00008618832148243914,1
4086,Evan Fournier (Player),0.00008618832148243914,1
4932,Feron Hunt (Player),0.00008618832148243914,1
4837,Immanuel Quickley (Player),0.00008618832148243914,1
4960,Jericho Sims (Player),0.00008618832148243914,1
4266,Julius Randle (Player),0.00008618832148243914,1
4034,Kemba Walker (Player),0.00008618832148243914,1
4649,Kevin Knox (Player),0.00009010597245891364,1
4761,Matt Mooney (Player),0.00008618832148243914,1
4991,Miles McBride (Player),0.00008618832148243914,1
4661,Mitchell Robinson (Player),0.00008618832148243914,1
4278,Nerlens Noel (Player),0.00008618832148243914,1
4871,Obi Toppin (Player),0.00008618832148243914,1
5000,Quentin Grimes (Player),0.00008618832148243914,1
4782,RJ Barrett (Player),0.00008618832148243914,1
4561,Ryan Arcidiacono (Player),0.00008618832148243914,1
3905,Taj Gibson (Player),0.00008618832148243914,1
5017,Tyler Hall (Player),0.00008618832148243914,1
4459,Wayne Selden (Player),0.00008618832148243914,1
4475,Bogdan Bogdanović (Player),0.00009010597245891364,1
4697,Cam Reddish (Player),0.00009010597245891364,1
4814,Cameron Oliver (Player),0.00009010597245891364,1
4916,Cat Barber (Player),0.00009010597245891364,1
4918,Chaundee Brown Jr. (Player),0.00009010597245891364,1
4230,Clint Capela (Player),0.00009010597245891364,1
3807,Danilo Gallinari (Player),0.00009010597245891364,1
4709,De'Andre Hunter (Player),0.00009010597245891364,1
4320,Delon Wright (Player),0.00009010597245891364,1
4167,Gorgui Dieng (Player),0.00009010597245891364,1
4947,Jalen Johnson (Player),0.00009010597245891364,1
4519,John Collins (Player),0.00009010597245891364,1
4648,Kevin Huerter (Player),0.00009010597245891364,1
4649,Kevin Knox (Player),0.00009010597245891364,1
3954,Lance Stephenson (Player),0.00009010597245891364,1
3619,Lou Williams (Player),0.00009010597245891364,1
4985,Malcolm Hill (Player),0.00008227067050596463,1
4872,Onyeka Okongwu (Player),0.00009010597245891364,1
5009,Sharife Cooper (Player),0.00009010597245891364,1
4885,Skylar Mays (Player),0.00009010597245891364,1
4207,Solomon Hill (Player),0.00009010597245891364,1
4453,Timothé Luwawu-Cabarrot (Player),0.00009010597245891364,1
4676,Trae Young (Player),0.00009010597245891364,1
4578,Wes Iwundu (Player),0.00009010597245891364,1
4905,Arnoldas Kulboka (Player),0.0000705177175765411,1
4704,Cody Martin (Player),0.0000705177175765411,1
3941,Gordon Hayward (Player),0.0000705177175765411,1
4012,Isaiah Thomas (Player),0.0000705177175765411,1
3946,Ish Smith (Player),0.00010969422734128617,1
4972,JT Thor (Player),0.0000705177175765411,1
4725,Jalen McDaniels (Player),0.0000705177175765411,1
4949,James Bouknight (Player),0.0000705177175765411,1
4974,Kai Jones (Player),0.0000705177175765411,1
4341,Kelly Oubre Jr. (Player),0.0000705177175765411,1
4859,LaMelo Ball (Player),0.0000705177175765411,1
4180,Mason Plumlee (Player),0.0000705177175765411,1
4659,Miles Bridges (Player),0.0000705177175765411,1
4349,Montrezl Harrell (Player),0.00010969422734128617,1
4869,Nick Richards (Player),0.0000705177175765411,1
4778,P.J. Washington (Player),0.0000705177175765411,1
5007,Scottie Lewis (Player),0.0000705177175765411,1
4366,Terry Rozier (Player),0.0000705177175765411,1
4895,Vernon Carey Jr. (Player),0.00010969422734128617,1
4688,Admiral Schofield (Player),0.00008227067050596463,1
4903,Aleem Ford (Player),0.00008227067050596463,1
4588,B.J. Johnson (Player),0.00008227067050596463,1
4817,Chuma Okeke (Player),0.00008227067050596463,1
4819,Cole Anthony (Player),0.00008227067050596463,1
4825,Devin Cannady (Player),0.00008227067050596463,1
4933,Franz Wagner (Player),0.00008227067050596463,1
4833,Freddie Gillespie (Player),0.00008227067050596463,1
4245,Gary Harris (Player),0.00008227067050596463,1
4938,Hassani Gravett (Player),0.00008227067050596463,1
4721,Ignas Brazdeikis (Player),0.00008227067050596463,1
4948,Jalen Suggs (Player),0.00008227067050596463,1
4958,Jeff Dowtin (Player),0.00008227067050596463,1
4544,Markelle Fultz (Player),0.00008227067050596463,1
4662,Mo Bamba (Player),0.00008227067050596463,1
4663,Moritz Wagner (Player),0.00008227067050596463,1
4769,Mychal Mulder (Player),0.00008227067050596463,1
4877,R.J. Hampton (Player),0.00008227067050596463,1
3845,Robin Lopez (Player),0.00008227067050596463,1
4131,Terrence Ross (Player),0.00008227067050596463,1
4294,Tim Frazier (Player),0.00008227067050596463,1
4682,Wendell Carter Jr. (Player),0.00008227067050596463,1
4808,Anthony Edwards (Player),0.0000666000666000666,1
4702,Chris Silva (Player),0.0000666000666000666,1
4317,D'Angelo Russell (Player),0.0000666000666000666,1
3942,Greg Monroe (Player),0.00009010597245891364,1
4841,Jaden McDaniels (Player),0.0000666000666000666,1
4411,Jake Layman (Player),0.0000666000666000666,1
4634,Jarred Vanderbilt (Player),0.0000666000666000666,1
4732,Jaylen Nowell (Player),0.0000666000666000666,1
4736,Jordan McLaughlin (Player),0.0000666000666000666,1
4644,Josh Okogie (Player),0.0000666000666000666,1
4339,Karl-Anthony Towns (Player),0.0000666000666000666,1
4979,Leandro Bolmaro (Player),0.0000666000666000666,1
4426,Malik Beasley (Player),0.0000666000666000666,1
4989,McKinley Wright IV (Player),0.0000666000666000666,1
4868,Nathan Knight (Player),0.0000666000666000666,1
4771,Naz Reid (Player),0.0000666000666000666,1
4124,Patrick Beverley (Player),0.0000666000666000666,1
4450,Taurean Prince (Player),0.0000666000666000666,1
4810,Anthony Lamb (Player),0.00009010597245891364,1
4381,Bryn Forbes (Player),0.00009010597245891364,1
4394,Dejounte Murray (Player),0.00009010597245891364,1
4492,Derrick White (Player),0.00010577657636481166,1
4826,Devin Vassell (Player),0.00009010597245891364,1
4712,Devontae Cacok (Player),0.00009010597245891364,1
4237,Doug McDermott (Player),0.00009010597245891364,1
4610,Drew Eubanks (Player),0.00009010597245891364,1
4412,Jakob Poeltl (Player),0.00009010597245891364,1
4517,Jaylen Morris (Player),0.00009010597245891364,1
4961,Jock Landale (Player),0.00009010597245891364,1
4962,Joe Wieskamp (Player),0.00009010597245891364,1
4336,Josh Richardson (Player),0.00010577657636481166,1
4971,Joshua Primo (Player),0.00009010597245891364,1
4419,Juancho Hernangómez (Player),0.00010577657636481166,1
4646,Keita Bates-Diop (Player),0.00009010597245891364,1
4745,Keldon Johnson (Player),0.00009010597245891364,1
4653,Lonnie Walker IV (Player),0.00009010597245891364,1
4783,Romeo Langford (Player),0.00010577657636481166,1
3791,Thaddeus Young (Player),0.00009010597245891364,1
4454,Tomáš Satoranský (Player),0.00010969422734128617,1
4887,Tre Jones (Player),0.00009010597245891364,1
4297,Tyler Johnson (Player),0.00009010597245891364,1
4580,Zach Collins (Player),0.00009010597245891364,1
4582,Aaron Holiday (Player),0.00008618832148243914,1
4583,Alize Johnson (Player),0.00008227067050596463,1
4809,Anthony Gill (Player),0.00010969422734128617,1
4591,Brad Wanamaker (Player),0.00010969422734128617,1
4072,Bradley Beal (Player),0.00010969422734128617,1
4816,Cassius Winston (Player),0.00010969422734128617,1
4920,Corey Kispert (Player),0.00010969422734128617,1
4921,Craig Sword (Player),0.00010969422734128617,1
4705,Daniel Gafford (Player),0.00010969422734128617,1
4823,Deni Avdija (Player),0.00010969422734128617,1
4392,Dāvis Bertāns (Player),0.00010969422734128617,1
3942,Greg Monroe (Player),0.00009010597245891364,1
4942,Isaiah Todd (Player),0.00010969422734128617,1
3946,Ish Smith (Player),0.00010969422734128617,1
4945,Jaime Echenique (Player),0.00010969422734128617,1
4963,Joel Ayayi (Player),0.00010969422734128617,1
4966,Jordan Goodwin (Player),0.00010969422734128617,1
4967,Jordan Schakel (Player),0.00010969422734128617,1
4178,Kentavious Caldwell-Pope (Player),0.00010969422734128617,1
4343,Kristaps Porziņģis (Player),0.00010969422734128617,1
4534,Kyle Kuzma (Player),0.00010969422734128617,1
4349,Montrezl Harrell (Player),0.00010969422734128617,1
4358,Raul Neto (Player),0.00010969422734128617,1
4784,Rui Hachimura (Player),0.00010969422734128617,1
4291,Spencer Dinwiddie (Player),0.00010969422734128617,1
4568,Thomas Bryant (Player),0.00010969422734128617,1
4454,Tomáš Satoranský (Player),0.00010969422734128617,1
4793,Tremont Waters (Player),0.00010969422734128617,1
4895,Vernon Carey Jr. (Player),0.00010969422734128617,1
4224,Bojan Bogdanović (Player),0.00009010597245891364,1
4389,Danuel House Jr. (Player),0.00009010597245891364,1
4396,Denzel Valentine (Player),0.00009010597245891364,1
4495,Donovan Mitchell (Player),0.00009010597245891364,1
4831,Elijah Hughes (Player),0.00009010597245891364,1
4716,Eric Paschall (Player),0.00009010597245891364,1
3942,Greg Monroe (Player),0.00009010597245891364,1
3945,Hassan Whiteside (Player),0.00009010597245891364,1
4952,Jared Butler (Player),0.00009010597245891364,1
4261,Joe Ingles (Player),0.00009010597245891364,1
4265,Jordan Clarkson (Player),0.00009010597245891364,1
4419,Juancho Hernangómez (Player),0.00010577657636481166,1
4861,Malik Fitts (Player),0.00010577657636481166,1
3779,Mike Conley (Player),0.00009010597245891364,1
4767,Miye Oni (Player),0.00009010597245891364,1
4773,Nickeil Alexander-Walker (Player),0.00009010597245891364,1
4776,Norvel Pelle (Player),0.00009010597245891364,1
4560,Royce O'Neale (Player),0.00009010597245891364,1
3713,Rudy Gay (Player),0.00009010597245891364,1
4199,Rudy Gobert (Player),0.00009010597245891364,1
4888,Trent Forrest (Player),0.00009010597245891364,1
4894,Udoka Azubuike (Player),0.00009010597245891364,1
5021,Xavier Sneed (Player),0.00008618832148243914,1
4804,Zylan Cheatham (Player),0.00009010597245891364,1
4805,Aaron Nesmith (Player),0.00010577657636481166,1
3734,Al Horford (Player),0.00010577657636481166,1
4813,Brodric Thomas (Player),0.00010577657636481166,1
4695,Bruno Fernando (Player),0.00010577657636481166,1
3582,C.J. Miles (Player),0.00010577657636481166,1
4487,Daniel Theis (Player),0.00010577657636481166,1
4157,Dennis Schröder (Player),0.00010577657636481166,1
4492,Derrick White (Player),0.00010577657636481166,1
4006,Enes Freedom (Player),0.00010577657636481166,1
4720,Grant Williams (Player),0.00010577657636481166,1
4249,Jabari Parker (Player),0.00010577657636481166,1
4415,Jaylen Brown (Player),0.00010577657636481166,1
4518,Jayson Tatum (Player),0.00010577657636481166,1
3327,Joe Johnson (Player),0.00010577657636481166,1
4336,Josh Richardson (Player),0.00010577657636481166,1
4419,Juancho Hernangómez (Player),0.00010577657636481166,1
4528,Justin Jackson (Player),0.00008618832148243914,1
4743,Juwan Morgan (Player),0.00010577657636481166,1
4744,Kelan Martin (Player),0.00010577657636481166,1
4539,Luke Kornet (Player),0.00010577657636481166,1
4861,Malik Fitts (Player),0.00010577657636481166,1
4275,Marcus Smart (Player),0.00010577657636481166,1
4988,Matt Ryan (Player),0.00010577657636481166,1
4280,Nik Stauskas (Player),0.00010577657636481166,1
4875,Payton Pritchard (Player),0.00010577657636481166,1
4667,Robert Williams (Player),0.00010577657636481166,1
4783,Romeo Langford (Player),0.00010577657636481166,1
5003,Sam Hauser (Player),0.00010577657636481166,1
4582,Aaron Holiday (Player),0.00008618832148243914,1
4463,Abdel Nader (Player),0.00008618832148243914,1
3984,Bismack Biyombo (Player),0.00008618832148243914,1
4698,Cameron Johnson (Player),0.00008618832148243914,1
4311,Cameron Payne (Player),0.00008618832148243914,1
4596,Chandler Hutchison (Player),0.00008618832148243914,1
3585,Chris Paul (Player),0.00008618832148243914,1
4603,Deandre Ayton (Player),0.00008618832148243914,1
4321,Devin Booker (Player),0.00008618832148243914,1
4240,Elfrid Payton (Player),0.00008618832148243914,1
4615,Emanuel Terry (Player),0.00008618832148243914,1
4325,Frank Kaminsky (Player),0.00008618832148243914,1
4935,Gabriel Lundberg (Player),0.00008618832148243914,1
4943,Ish Wainright (Player),0.00008618832148243914,1
3824,JaVale McGee (Player),0.00008618832148243914,1
4091,Jae Crowder (Player),0.00008618832148243914,1
4845,Jalen Smith (Player),0.00008618832148243914,1
4528,Justin Jackson (Player),0.00008618832148243914,1
4652,Landry Shamet (Player),0.00008618832148243914,1
4983,M.J. Walker (Player),0.00008618832148243914,1
4658,Mikal Bridges (Player),0.00008618832148243914,1
4998,Paris Bass (Player),0.00008618832148243914,1
4570,Torrey Craig (Player),0.00008618832148243914,1
4064,Andre Drummond (Player),0.00009010597245891364,1
3920,Blake Griffin (Player),0.00009010597245891364,1
4594,Bruce Brown (Player),0.00009010597245891364,1
4913,Cam Thomas (Player),0.00009010597245891364,1
4924,David Duke Jr. (Player),0.00009010597245891364,1
4927,Day'Ron Sharpe (Player),0.00009010597245891364,1
4393,DeAndre' Bembry (Player),0.00009010597245891364,1
3817,Goran Dragić (Player),0.00009010597245891364,1
4252,James Ennis III (Player),0.00009010597245891364,1
3880,James Harden (Player),0.00009010597245891364,1
3881,James Johnson (Player),0.00009010597245891364,1
4638,Jevon Carter (Player),0.00009010597245891364,1
4260,Joe Harris (Player),0.00009010597245891364,1
4977,Kessler Edwards (Player),0.00009010597245891364,1
3770,Kevin Durant (Player),0.00009010597245891364,1
4037,Kyrie Irving (Player),0.00009010597245891364,1
3686,LaMarcus Aldridge (Player),0.00009010597245891364,1
4272,Langston Galloway (Player),0.00009010597245891364,1
4772,Nic Claxton (Player),0.00009010597245891364,1
3898,Patty Mills (Player),0.00009010597245891364,1
3701,Paul Millsap (Player),0.00009010597245891364,1
4203,Seth Curry (Player),0.00009010597245891364,1
4563,Shaquille Harrison (Player),0.00009010597245891364,1
4800,Wenyen Gabriel (Player),0.00009010597245891364,1
4693,Brandon Clarke (Player),0.00008618832148243914,1
4706,DaQuan Jeffries (Player),0.00008618832148243914,1
4820,Dakota Mathias (Player),0.00008618832148243914,1
4602,De'Anthony Melton (Player),0.00008618832148243914,1
4824,Desmond Bane (Player),0.00008618832148243914,1
4494,Dillon Brooks (Player),0.00008618832148243914,1
4723,Ja Morant (Player),0.00008618832148243914,1
4632,Jaren Jackson Jr. (Player),0.00008618832148243914,1
4728,Jarrett Culver (Player),0.00008618832148243914,1
4734,John Konchar (Player),0.00008618832148243914,1
4964,Jon Teske (Player),0.00008618832148243914,1
4856,Killian Tillie (Player),0.00008618832148243914,1
4271,Kyle Anderson (Player),0.00008618832148243914,1
4883,Sam Merrill (Player),0.00008618832148243914,1
5005,Santi Aldama (Player),0.00008618832148243914,1
5008,Shaq Buchanan (Player),0.00008618832148243914,1
4208,Steven Adams (Player),0.00008618832148243914,1
4891,Tyrell Terry (Player),0.00008618832148243914,1
4370,Tyus Jones (Player),0.00008618832148243914,1
5021,Xavier Sneed (Player),0.00008618832148243914,1
4897,Xavier Tillman Sr. (Player),0.00008618832148243914,1
5022,Yves Pons (Player),0.00008618832148243914,1
5024,Ziaire Williams (Player),0.00008618832148243914,1
4465,Alex Caruso (Player),0.00008227067050596463,1
4466,Alfonzo McKinnie (Player),0.00008227067050596463,1
4583,Alize Johnson (Player),0.00008227067050596463,1
4907,Ayo Dosunmu (Player),0.00008227067050596463,1
4703,Coby White (Player),0.00008227067050596463,1
3872,DeMar DeRozan (Player),0.00008227067050596463,1
4397,Derrick Jones Jr. (Player),0.00008227067050596463,1
4827,Devon Dotson (Player),0.00008227067050596463,1
4729,Javonte Green (Player),0.00008227067050596463,1
4523,Jordan Bell (Player),0.00008227067050596463,1
4537,Lonzo Ball (Player),0.00008227067050596463,1
4984,Mac McClung (Player),0.00008227067050596463,1
4985,Malcolm Hill (Player),0.00008227067050596463,1
4987,Marko Simonovic (Player),0.00008227067050596463,1
4762,Matt Thomas (Player),0.00008227067050596463,1
4047,Nikola Vučević (Player),0.00008227067050596463,1
4873,Patrick Williams (Player),0.00008227067050596463,1
4569,Tony Bradley (Player),0.00008227067050596463,1
4058,Tristan Thompson (Player),0.00008227067050596463,1
4678,Troy Brown Jr. (Player),0.00008227067050596463,1
4795,Tyler Cook (Player),0.00008227067050596463,1
4299,Zach LaVine (Player),0.00008227067050596463,1
